timestamp,location,device_id,device_name,power_usage_watt
2025-07-01 03:00:00,site_B,dev_03,Refrigerator,125
2025-07-01 03:00:00,site_B,dev_04,Computer,71
2025-07-01 03:00:00,site_B,dev_05,Fan,37
2025-07-01 03:00:00,site_C,dev_01,AC,143
2025-07-01 03:00:00,site_C,dev_02,Lamp,19
2025-07-01 03:00:00,site_C,dev_03,Refrigerator,129
2025-07-01 03:00:00,site_C,dev_04,Computer,72
2025-07-01 03:00:00,site_C,dev_05,Fan,38
2025-07-01 04:00:00,site_A,dev_01,AC,139
2025-07-01 04:00:00,site_A,dev_02,Lamp,22
2025-07-01 04:00:00,site_A,dev_03,Refrigerator,123
2025-07-01 04:00:00,site_A,dev_04,Computer,70
2025-07-01 04:00:00,site_A,dev_05,Fan,47
2025-07-01 04:00:00,site_B,dev_01,AC,117
2025-07-01 04:00:00,site_B,dev_02,Lamp,15
2025-07-01 04:00:00,site_B,dev_03,Refrigerator,133
2025-07-01 04:00:00,site_B,dev_04,Computer,89
2025-07-01 04:00:00,site_B,dev_05,Fan,36
2025-07-01 04:00:00,site_C,dev_01,AC,159
2025-07-01 04:00:00,site_C,dev_02,Lamp,14
2025-07-01 04:00:00,site_C,dev_03,Refrigerator,96
2025-07-01 04:00:00,site_C,dev_04,Computer,64
2025-07-01 04:00:00,site_C,dev_05,Fan,51
2025-07-01 05:00:00,site_A,dev_01,AC,170
2025-07-01 05:00:00,site_A,dev_02,Lamp,30
2025-07-01 05:00:00,site_A,dev_03,Refrigerator,122
2025-07-01 05:00:00,site_A,dev_04,Computer,56
2025-07-01 05:00:00,site_A,dev_05,Fan,44
2025-07-01 05:00:00,site_B,dev_01,AC,149
2025-07-01 05:00:00,site_B,dev_02,Lamp,18
2025-07-01 05:00:00,site_B,dev_03,Refrigerator,100
2025-07-01 05:00:00,site_B,dev_04,Computer,72
2025-07-01 05:00:00,site_B,dev_05,Fan,49
2025-07-01 05:00:00,site_C,dev_01,AC,154
2025-07-01 05:00:00,site_C,dev_02,Lamp,28
2025-07-01 05:00:00,site_C,dev_03,Refrigerator,125
2025-07-01 05:00:00,site_C,dev_04,Computer,82
2025-07-01 05:00:00,site_C,dev_05,Fan,32
2025-07-01 06:00:00,site_A,dev_01,AC,169
2025-07-01 06:00:00,site_A,dev_02,Lamp,19
2025-07-01 06:00:00,site_A,dev_03,Refrigerator,111
2025-07-01 06:00:00,site_A,dev_04,Computer,89
2025-07-01 06:00:00,site_A,dev_05,Fan,52
2025-07-01 06:00:00,site_B,dev_01,AC,134
2025-07-01 06:00:00,site_B,dev_02,Lamp,22
2025-07-01 06:00:00,site_B,dev_03,Refrigerator,94
2025-07-01 06:00:00,site_B,dev_04,Computer,59
2025-07-01 06:00:00,site_B,dev_05,Fan,49
2025-07-01 06:00:00,site_C,dev_01,AC,151
2025-07-01 06:00:00,site_C,dev_02,Lamp,24
2025-07-01 06:00:00,site_C,dev_03,Refrigerator,112
2025-07-01 06:00:00,site_C,dev_04,Computer,78
2025-07-01 06:00:00,site_C,dev_05,Fan,43
2025-07-01 07:00:00,site_A,dev_01,AC,179
2025-07-01 07:00:00,site_A,dev_02,Lamp,19
2025-07-01 07:00:00,site_A,dev_03,Refrigerator,125
2025-07-01 07:00:00,site_A,dev_04,Computer,83
2025-07-01 07:00:00,site_A,dev_05,Fan,51
2025-07-01 07:00:00,site_B,dev_01,AC,184
2025-07-01 07:00:00,site_B,dev_02,Lamp,15
2025-07-01 07:00:00,site_B,dev_03,Refrigerator,105
2025-07-01 07:00:00,site_B,dev_04,Computer,94
2025-07-01 07:00:00,site_B,dev_05,Fan,34
2025-07-01 07:00:00,site_C,dev_01,AC,169
2025-07-01 07:00:00,site_C,dev_02,Lamp,19
2025-07-01 07:00:00,site_C,dev_03,Refrigerator,136
2025-07-01 07:00:00,site_C,dev_04,Computer,84
2025-07-01 07:00:00,site_C,dev_05,Fan,44
2025-07-01 08:00:00,site_A,dev_01,AC,226
2025-07-01 08:00:00,site_A,dev_02,Lamp,31
2025-07-01 08:00:00,site_A,dev_03,Refrigerator,175
2025-07-01 08:00:00,site_A,dev_04,Computer,100
2025-07-01 08:00:00,site_A,dev_05,Fan,66
2025-07-01 08:00:00,site_B,dev_01,AC,216
2025-07-01 08:00:00,site_B,dev_02,Lamp,41
2025-07-01 08:00:00,site_B,dev_03,Refrigerator,159
2025-07-01 08:00:00,site_B,dev_04,Computer,107
2025-07-01 08:00:00,site_B,dev_05,Fan,73
2025-07-01 08:00:00,site_C,dev_01,AC,227
2025-07-01 08:00:00,site_C,dev_02,Lamp,38
2025-07-01 08:00:00,site_C,dev_03,Refrigerator,160
2025-07-01 08:00:00,site_C,dev_04,Computer,108
2025-07-01 08:00:00,site_C,dev_05,Fan,72
2025-07-01 09:00:00,site_A,dev_01,AC,211
2025-07-01 09:00:00,site_A,dev_02,Lamp,30
2025-07-01 09:00:00,site_A,dev_03,Refrigerator,162
2025-07-01 09:00:00,site_A,dev_04,Computer,106
2025-07-01 09:00:00,site_A,dev_05,Fan,63
2025-07-01 09:00:00,site_B,dev_01,AC,225
2025-07-01 09:00:00,site_B,dev_02,Lamp,41
2025-07-01 09:00:00,site_B,dev_03,Refrigerator,163
2025-07-01 09:00:00,site_B,dev_04,Computer,110
2025-07-01 09:00:00,site_B,dev_05,Fan,60
2025-07-01 09:00:00,site_C,dev_01,AC,226
2025-07-01 09:00:00,site_C,dev_02,Lamp,26
2025-07-01 09:00:00,site_C,dev_03,Refrigerator,152
2025-07-01 09:00:00,site_C,dev_04,Computer,109
2025-07-01 09:00:00,site_C,dev_05,Fan,65
2025-07-01 10:00:00,site_A,dev_01,AC,214
2025-07-01 10:00:00,site_A,dev_02,Lamp,32
2025-07-01 10:00:00,site_A,dev_03,Refrigerator,150
2025-07-01 10:00:00,site_A,dev_04,Computer,117
2025-07-01 10:00:00,site_A,dev_05,Fan,58
2025-07-01 10:00:00,site_B,dev_01,AC,217
2025-07-01 10:00:00,site_B,dev_02,Lamp,26
2025-07-01 10:00:00,site_B,dev_03,Refrigerator,155
2025-07-01 10:00:00,site_B,dev_04,Computer,117
2025-07-01 10:00:00,site_B,dev_05,Fan,61
2025-07-01 10:00:00,site_C,dev_01,AC,208
2025-07-01 10:00:00,site_C,dev_02,Lamp,36
2025-07-01 10:00:00,site_C,dev_03,Refrigerator,175
2025-07-01 10:00:00,site_C,dev_04,Computer,122
2025-07-01 10:00:00,site_C,dev_05,Fan,72
2025-07-01 11:00:00,site_A,dev_01,AC,211
2025-07-01 11:00:00,site_A,dev_02,Lamp,33
2025-07-01 11:00:00,site_A,dev_03,Refrigerator,159
2025-07-01 11:00:00,site_A,dev_04,Computer,97
2025-07-01 11:00:00,site_A,dev_05,Fan,64
2025-07-01 11:00:00,site_B,dev_01,AC,234
2025-07-01 11:00:00,site_B,dev_02,Lamp,31
2025-07-01 11:00:00,site_B,dev_03,Refrigerator,170
2025-07-01 11:00:00,site_B,dev_04,Computer,119
2025-07-01 11:00:00,site_B,dev_05,Fan,67
2025-07-01 11:00:00,site_C,dev_01,AC,203
2025-07-01 11:00:00,site_C,dev_02,Lamp,36
2025-07-01 11:00:00,site_C,dev_03,Refrigerator,172
2025-07-01 11:00:00,site_C,dev_04,Computer,116
2025-07-01 11:00:00,site_C,dev_05,Fan,52
2025-07-01 12:00:00,site_A,dev_01,AC,230
2025-07-01 12:00:00,site_A,dev_02,Lamp,26
2025-07-01 12:00:00,site_A,dev_03,Refrigerator,157
2025-07-01 12:00:00,site_A,dev_04,Computer,110
2025-07-01 12:00:00,site_A,dev_05,Fan,68
2025-07-01 12:00:00,site_B,dev_01,AC,215
2025-07-01 12:00:00,site_B,dev_02,Lamp,26
2025-07-01 12:00:00,site_B,dev_03,Refrigerator,170
2025-07-01 12:00:00,site_B,dev_04,Computer,116
2025-07-01 12:00:00,site_B,dev_05,Fan,73
2025-07-01 12:00:00,site_C,dev_01,AC,231
2025-07-01 12:00:00,site_C,dev_02,Lamp,37
2025-07-01 12:00:00,site_C,dev_03,Refrigerator,161
2025-07-01 12:00:00,site_C,dev_04,Computer,121
2025-07-01 12:00:00,site_C,dev_05,Fan,67
2025-07-01 13:00:00,site_A,dev_01,AC,224
2025-07-01 13:00:00,site_A,dev_02,Lamp,32
2025-07-01 13:00:00,site_A,dev_03,Refrigerator,162
2025-07-01 13:00:00,site_A,dev_04,Computer,102
2025-07-01 13:00:00,site_A,dev_05,Fan,54
2025-07-01 13:00:00,site_B,dev_01,AC,208
2025-07-01 13:00:00,site_B,dev_02,Lamp,25
2025-07-01 13:00:00,site_B,dev_03,Refrigerator,167
2025-07-01 13:00:00,site_B,dev_04,Computer,96
2025-07-01 13:00:00,site_B,dev_05,Fan,60
2025-07-01 13:00:00,site_C,dev_01,AC,212
2025-07-01 13:00:00,site_C,dev_02,Lamp,23
2025-07-01 13:00:00,site_C,dev_03,Refrigerator,163
2025-07-01 13:00:00,site_C,dev_04,Computer,109
2025-07-01 13:00:00,site_C,dev_05,Fan,69
2025-07-01 14:00:00,site_A,dev_01,AC,211
2025-07-01 14:00:00,site_A,dev_02,Lamp,28
2025-07-01 14:00:00,site_A,dev_03,Refrigerator,175
2025-07-01 14:00:00,site_A,dev_04,Computer,121
2025-07-01 14:00:00,site_A,dev_05,Fan,69
2025-07-01 14:00:00,site_B,dev_01,AC,228
2025-07-01 14:00:00,site_B,dev_02,Lamp,22
2025-07-01 14:00:00,site_B,dev_03,Refrigerator,149
2025-07-01 14:00:00,site_B,dev_04,Computer,105
2025-07-01 14:00:00,site_B,dev_05,Fan,70
2025-07-01 14:00:00,site_C,dev_01,AC,246
2025-07-01 14:00:00,site_C,dev_02,Lamp,36
2025-07-01 14:00:00,site_C,dev_03,Refrigerator,146
2025-07-01 14:00:00,site_C,dev_04,Computer,104
2025-07-01 14:00:00,site_C,dev_05,Fan,55
2025-07-01 15:00:00,site_A,dev_01,AC,212
2025-07-01 15:00:00,site_A,dev_02,Lamp,31
2025-07-01 15:00:00,site_A,dev_03,Refrigerator,157
2025-07-01 15:00:00,site_A,dev_04,Computer,95
2025-07-01 15:00:00,site_A,dev_05,Fan,71
2025-07-01 15:00:00,site_B,dev_01,AC,239
2025-07-01 15:00:00,site_B,dev_02,Lamp,29
2025-07-01 15:00:00,site_B,dev_03,Refrigerator,182
2025-07-01 15:00:00,site_B,dev_04,Computer,111
2025-07-01 15:00:00,site_B,dev_05,Fan,70
2025-07-01 15:00:00,site_C,dev_01,AC,234
2025-07-01 15:00:00,site_C,dev_02,Lamp,36
2025-07-01 15:00:00,site_C,dev_03,Refrigerator,151
2025-07-01 15:00:00,site_C,dev_04,Computer,122
2025-07-01 15:00:00,site_C,dev_05,Fan,65
2025-07-01 16:00:00,site_A,dev_01,AC,209
2025-07-01 16:00:00,site_A,dev_02,Lamp,24
2025-07-01 16:00:00,site_A,dev_03,Refrigerator,161
2025-07-01 16:00:00,site_A,dev_04,Computer,92
2025-07-01 16:00:00,site_A,dev_05,Fan,57
2025-07-01 16:00:00,site_B,dev_01,AC,226
2025-07-01 16:00:00,site_B,dev_02,Lamp,25
2025-07-01 16:00:00,site_B,dev_03,Refrigerator,166
2025-07-01 16:00:00,site_B,dev_04,Computer,110
2025-07-01 16:00:00,site_B,dev_05,Fan,74
2025-07-01 16:00:00,site_C,dev_01,AC,237
2025-07-01 16:00:00,site_C,dev_02,Lamp,31
2025-07-01 16:00:00,site_C,dev_03,Refrigerator,160
2025-07-01 16:00:00,site_C,dev_04,Computer,102
2025-07-01 16:00:00,site_C,dev_05,Fan,73
2025-07-01 17:00:00,site_A,dev_01,AC,230
2025-07-01 17:00:00,site_A,dev_02,Lamp,40
2025-07-01 17:00:00,site_A,dev_03,Refrigerator,171
2025-07-01 17:00:00,site_A,dev_04,Computer,105
2025-07-01 17:00:00,site_A,dev_05,Fan,67
2025-07-01 17:00:00,site_B,dev_01,AC,243
2025-07-01 17:00:00,site_B,dev_02,Lamp,37
2025-07-01 17:00:00,site_B,dev_03,Refrigerator,162
2025-07-01 17:00:00,site_B,dev_04,Computer,106
2025-07-01 17:00:00,site_B,dev_05,Fan,73
2025-07-01 17:00:00,site_C,dev_01,AC,235
2025-07-01 17:00:00,site_C,dev_02,Lamp,32
2025-07-01 17:00:00,site_C,dev_03,Refrigerator,173
2025-07-01 17:00:00,site_C,dev_04,Computer,111
2025-07-01 17:00:00,site_C,dev_05,Fan,72
2025-07-01 18:00:00,site_A,dev_01,AC,205
2025-07-01 18:00:00,site_A,dev_02,Lamp,29
2025-07-01 18:00:00,site_A,dev_03,Refrigerator,168
2025-07-01 18:00:00,site_A,dev_04,Computer,116
2025-07-01 18:00:00,site_A,dev_05,Fan,59
2025-07-01 18:00:00,site_B,dev_01,AC,216
2025-07-01 18:00:00,site_B,dev_02,Lamp,27
2025-07-01 18:00:00,site_B,dev_03,Refrigerator,175
2025-07-01 18:00:00,site_B,dev_04,Computer,120
2025-07-01 18:00:00,site_B,dev_05,Fan,57
2025-07-01 18:00:00,site_C,dev_01,AC,215
2025-07-01 18:00:00,site_C,dev_02,Lamp,29
2025-07-01 18:00:00,site_C,dev_03,Refrigerator,157
2025-07-01 18:00:00,site_C,dev_04,Computer,117
2025-07-01 18:00:00,site_C,dev_05,Fan,75
2025-07-01 19:00:00,site_A,dev_01,AC,144
2025-07-01 19:00:00,site_A,dev_02,Lamp,19
2025-07-01 19:00:00,site_A,dev_03,Refrigerator,97
2025-07-01 19:00:00,site_A,dev_04,Computer,56
2025-07-01 19:00:00,site_A,dev_05,Fan,37
2025-07-01 19:00:00,site_B,dev_01,AC,133
2025-07-01 19:00:00,site_B,dev_02,Lamp,17
2025-07-01 19:00:00,site_B,dev_03,Refrigerator,92
2025-07-01 19:00:00,site_B,dev_04,Computer,79
2025-07-01 19:00:00,site_B,dev_05,Fan,44
2025-07-01 19:00:00,site_C,dev_01,AC,145
2025-07-01 19:00:00,site_C,dev_02,Lamp,18
2025-07-01 19:00:00,site_C,dev_03,Refrigerator,116
2025-07-01 19:00:00,site_C,dev_04,Computer,90
2025-07-01 19:00:00,site_C,dev_05,Fan,34
2025-07-01 20:00:00,site_A,dev_01,AC,141
2025-07-01 20:00:00,site_A,dev_02,Lamp,20
2025-07-01 20:00:00,site_A,dev_03,Refrigerator,120
2025-07-01 20:00:00,site_A,dev_04,Computer,70
2025-07-01 20:00:00,site_A,dev_05,Fan,40
2025-07-01 20:00:00,site_B,dev_01,AC,161
2025-07-01 20:00:00,site_B,dev_02,Lamp,23
2025-07-01 20:00:00,site_B,dev_03,Refrigerator,107
2025-07-01 20:00:00,site_B,dev_04,Computer,67
2025-07-01 20:00:00,site_B,dev_05,Fan,35
2025-07-01 20:00:00,site_C,dev_01,AC,124
2025-07-01 20:00:00,site_C,dev_02,Lamp,13
2025-07-01 20:00:00,site_C,dev_03,Refrigerator,126
2025-07-01 20:00:00,site_C,dev_04,Computer,80
2025-07-01 20:00:00,site_C,dev_05,Fan,51
2025-07-01 21:00:00,site_A,dev_01,AC,135
2025-07-01 21:00:00,site_A,dev_02,Lamp,32
2025-07-01 21:00:00,site_A,dev_03,Refrigerator,129
2025-07-01 21:00:00,site_A,dev_04,Computer,75
2025-07-01 21:00:00,site_A,dev_05,Fan,56
2025-07-01 21:00:00,site_B,dev_01,AC,151
2025-07-01 21:00:00,site_B,dev_02,Lamp,27
2025-07-01 21:00:00,site_B,dev_03,Refrigerator,123
2025-07-01 21:00:00,site_B,dev_04,Computer,68
2025-07-01 21:00:00,site_B,dev_05,Fan,36
2025-07-01 21:00:00,site_C,dev_01,AC,171
2025-07-01 21:00:00,site_C,dev_02,Lamp,25
2025-07-01 21:00:00,site_C,dev_03,Refrigerator,132
2025-07-01 21:00:00,site_C,dev_04,Computer,60
2025-07-01 21:00:00,site_C,dev_05,Fan,50
2025-07-01 22:00:00,site_A,dev_01,AC,185
2025-07-01 22:00:00,site_A,dev_02,Lamp,20
2025-07-01 22:00:00,site_A,dev_03,Refrigerator,117
2025-07-01 22:00:00,site_A,dev_04,Computer,79
2025-07-01 22:00:00,site_A,dev_05,Fan,53
2025-07-01 22:00:00,site_B,dev_01,AC,146
2025-07-01 22:00:00,site_B,dev_02,Lamp,21
2025-07-01 22:00:00,site_B,dev_03,Refrigerator,125
2025-07-01 22:00:00,site_B,dev_04,Computer,80
2025-07-01 22:00:00,site_B,dev_05,Fan,40
2025-07-01 22:00:00,site_C,dev_01,AC,141
2025-07-01 22:00:00,site_C,dev_02,Lamp,19
2025-07-01 22:00:00,site_C,dev_03,Refrigerator,123
2025-07-01 22:00:00,site_C,dev_04,Computer,69
2025-07-01 22:00:00,site_C,dev_05,Fan,37
2025-07-01 23:00:00,site_A,dev_01,AC,142
2025-07-01 23:00:00,site_A,dev_02,Lamp,22
2025-07-01 23:00:00,site_A,dev_03,Refrigerator,99
2025-07-01 23:00:00,site_A,dev_04,Computer,80
2025-07-01 23:00:00,site_A,dev_05,Fan,30
2025-07-01 23:00:00,site_B,dev_01,AC,149
2025-07-01 23:00:00,site_B,dev_02,Lamp,19
2025-07-01 23:00:00,site_B,dev_03,Refrigerator,106
2025-07-01 23:00:00,site_B,dev_04,Computer,85
2025-07-01 23:00:00,site_B,dev_05,Fan,57
2025-07-01 23:00:00,site_C,dev_01,AC,165
2025-07-01 23:00:00,site_C,dev_02,Lamp,26
2025-07-01 23:00:00,site_C,dev_03,Refrigerator,109
2025-07-01 23:00:00,site_C,dev_04,Computer,78
2025-07-01 23:00:00,site_C,dev_05,Fan,34
2025-07-02 00:00:00,site_A,dev_01,AC,135
2025-07-02 00:00:00,site_A,dev_02,Lamp,15
2025-07-02 00:00:00,site_A,dev_03,Refrigerator,120
2025-07-02 00:00:00,site_A,dev_04,Computer,81
2025-07-02 00:00:00,site_A,dev_05,Fan,41
2025-07-02 00:00:00,site_B,dev_01,AC,126
2025-07-02 00:00:00,site_B,dev_02,Lamp,18
2025-07-02 00:00:00,site_B,dev_03,Refrigerator,90
2025-07-02 00:00:00,site_B,dev_04,Computer,83
2025-07-02 00:00:00,site_B,dev_05,Fan,53
2025-07-02 00:00:00,site_C,dev_01,AC,138
2025-07-02 00:00:00,site_C,dev_02,Lamp,29
2025-07-02 00:00:00,site_C,dev_03,Refrigerator,124
2025-07-02 00:00:00,site_C,dev_04,Computer,68
2025-07-02 00:00:00,site_C,dev_05,Fan,56
2025-07-02 01:00:00,site_A,dev_01,AC,137
2025-07-02 01:00:00,site_A,dev_02,Lamp,26
2025-07-02 01:00:00,site_A,dev_03,Refrigerator,109
2025-07-02 01:00:00,site_A,dev_04,Computer,79
2025-07-02 01:00:00,site_A,dev_05,Fan,36
2025-07-02 01:00:00,site_B,dev_01,AC,179
2025-07-02 01:00:00,site_B,dev_02,Lamp,14
2025-07-02 01:00:00,site_B,dev_03,Refrigerator,96
2025-07-02 01:00:00,site_B,dev_04,Computer,58
2025-07-02 01:00:00,site_B,dev_05,Fan,49
2025-07-02 01:00:00,site_C,dev_01,AC,160
2025-07-02 01:00:00,site_C,dev_02,Lamp,22
2025-07-02 01:00:00,site_C,dev_03,Refrigerator,112
2025-07-02 01:00:00,site_C,dev_04,Computer,72
2025-07-02 01:00:00,site_C,dev_05,Fan,45
2025-07-02 02:00:00,site_A,dev_01,AC,125
2025-07-02 02:00:00,site_A,dev_02,Lamp,29
2025-07-02 02:00:00,site_A,dev_03,Refrigerator,102
2025-07-02 02:00:00,site_A,dev_04,Computer,82
2025-07-02 02:00:00,site_A,dev_05,Fan,47
2025-07-02 02:00:00,site_B,dev_01,AC,164
2025-07-02 02:00:00,site_B,dev_02,Lamp,18
2025-07-02 02:00:00,site_B,dev_03,Refrigerator,110
2025-07-02 02:00:00,site_B,dev_04,Computer,73
2025-07-02 02:00:00,site_B,dev_05,Fan,47
2025-07-02 02:00:00,site_C,dev_01,AC,166
2025-07-02 02:00:00,site_C,dev_02,Lamp,20
2025-07-02 02:00:00,site_C,dev_03,Refrigerator,99
2025-07-02 02:00:00,site_C,dev_04,Computer,87
2025-07-02 02:00:00,site_C,dev_05,Fan,33
2025-07-02 03:00:00,site_A,dev_01,AC,135
2025-07-02 03:00:00,site_A,dev_02,Lamp,25
2025-07-02 03:00:00,site_A,dev_03,Refrigerator,121
2025-07-02 03:00:00,site_A,dev_04,Computer,82
2025-07-02 03:00:00,site_A,dev_05,Fan,42
2025-07-02 03:00:00,site_B,dev_01,AC,160
2025-07-02 03:00:00,site_B,dev_02,Lamp,19
2025-07-02 03:00:00,site_B,dev_03,Refrigerator,97
2025-07-02 03:00:00,site_B,dev_04,Computer,71
2025-07-02 03:00:00,site_B,dev_05,Fan,31
2025-07-02 03:00:00,site_C,dev_01,AC,152
2025-07-02 03:00:00,site_C,dev_02,Lamp,25
2025-07-02 03:00:00,site_C,dev_03,Refrigerator,110
2025-07-02 03:00:00,site_C,dev_04,Computer,85
2025-07-02 03:00:00,site_C,dev_05,Fan,47
2025-07-02 04:00:00,site_A,dev_01,AC,124
2025-07-02 04:00:00,site_A,dev_02,Lamp,25
2025-07-02 04:00:00,site_A,dev_03,Refrigerator,117
2025-07-02 04:00:00,site_A,dev_04,Computer,84
2025-07-02 04:00:00,site_A,dev_05,Fan,50
2025-07-02 04:00:00,site_B,dev_01,AC,147
2025-07-02 04:00:00,site_B,dev_02,Lamp,24
2025-07-02 04:00:00,site_B,dev_03,Refrigerator,92
2025-07-02 04:00:00,site_B,dev_04,Computer,70
2025-07-02 04:00:00,site_B,dev_05,Fan,37
2025-07-02 04:00:00,site_C,dev_01,AC,140
2025-07-02 04:00:00,site_C,dev_02,Lamp,20
2025-07-02 04:00:00,site_C,dev_03,Refrigerator,127
2025-07-02 04:00:00,site_C,dev_04,Computer,64
2025-07-02 04:00:00,site_C,dev_05,Fan,50
2025-07-02 05:00:00,site_A,dev_01,AC,158
2025-07-02 05:00:00,site_A,dev_02,Lamp,22
2025-07-02 05:00:00,site_A,dev_03,Refrigerator,105
2025-07-02 05:00:00,site_A,dev_04,Computer,81
2025-07-02 05:00:00,site_A,dev_05,Fan,47
2025-07-02 05:00:00,site_B,dev_01,AC,120
2025-07-02 05:00:00,site_B,dev_02,Lamp,14
2025-07-02 05:00:00,site_B,dev_03,Refrigerator,102
2025-07-02 05:00:00,site_B,dev_04,Computer,63
2025-07-02 05:00:00,site_B,dev_05,Fan,45
2025-07-02 05:00:00,site_C,dev_01,AC,133
2025-07-02 05:00:00,site_C,dev_02,Lamp,14
2025-07-02 05:00:00,site_C,dev_03,Refrigerator,108
2025-07-02 05:00:00,site_C,dev_04,Computer,73
2025-07-02 05:00:00,site_C,dev_05,Fan,34
2025-07-02 06:00:00,site_A,dev_01,AC,138
2025-07-02 06:00:00,site_A,dev_02,Lamp,27
2025-07-02 06:00:00,site_A,dev_03,Refrigerator,99
2025-07-02 06:00:00,site_A,dev_04,Computer,87
2025-07-02 06:00:00,site_A,dev_05,Fan,51
2025-07-02 06:00:00,site_B,dev_01,AC,128
2025-07-02 06:00:00,site_B,dev_02,Lamp,12
2025-07-02 06:00:00,site_B,dev_03,Refrigerator,126
2025-07-02 06:00:00,site_B,dev_04,Computer,62
2025-07-02 06:00:00,site_B,dev_05,Fan,40
2025-07-02 06:00:00,site_C,dev_01,AC,132
2025-07-02 06:00:00,site_C,dev_02,Lamp,18
2025-07-02 06:00:00,site_C,dev_03,Refrigerator,118
2025-07-02 06:00:00,site_C,dev_04,Computer,75
2025-07-02 06:00:00,site_C,dev_05,Fan,47
2025-07-02 07:00:00,site_A,dev_01,AC,142
2025-07-02 07:00:00,site_A,dev_02,Lamp,26
2025-07-02 07:00:00,site_A,dev_03,Refrigerator,98
2025-07-02 07:00:00,site_A,dev_04,Computer,70
2025-07-02 07:00:00,site_A,dev_05,Fan,38
2025-07-02 07:00:00,site_B,dev_01,AC,119
2025-07-02 07:00:00,site_B,dev_02,Lamp,16
2025-07-02 07:00:00,site_B,dev_03,Refrigerator,113
2025-07-02 07:00:00,site_B,dev_04,Computer,77
2025-07-02 07:00:00,site_B,dev_05,Fan,52
2025-07-02 07:00:00,site_C,dev_01,AC,123
2025-07-02 07:00:00,site_C,dev_02,Lamp,32
2025-07-02 07:00:00,site_C,dev_03,Refrigerator,124
2025-07-02 07:00:00,site_C,dev_04,Computer,84
2025-07-02 07:00:00,site_C,dev_05,Fan,53
2025-07-02 08:00:00,site_A,dev_01,AC,229
2025-07-02 08:00:00,site_A,dev_02,Lamp,26
2025-07-02 08:00:00,site_A,dev_03,Refrigerator,171
2025-07-02 08:00:00,site_A,dev_04,Computer,90
2025-07-02 08:00:00,site_A,dev_05,Fan,57
2025-07-02 08:00:00,site_B,dev_01,AC,223
2025-07-02 08:00:00,site_B,dev_02,Lamp,38
